Key	Type	Reactions	MetaCyc	EC	MSID	id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
1.2.1.75	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn00532	rxn00532	R00740	3-oxopropanoate:NADP+ oxidoreductase (CoA-malonylating)	(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00191[0] <=> (1) cpd00005[0] + (1) cpd00070[0]	-1:cpd00006:0:0:"NADP";-1:cpd00010:0:0:"CoA";-1:cpd00191:0:0:"3-Oxopropanoate";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd00070:0:0:"Malonyl-CoA"	0	(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00191[0] => (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00070[0]	(1) NADP[0] + (1) CoA[0] + (1) 3-Oxopropanoate[0] => (1) NADPH[0] + (1) H+[0] + (1) Malonyl-CoA[0]	>	=					-4.05	1.52	cpd00005;cpd00006;cpd00010;cpd00067;cpd00070;cpd00191	OK	0				corrected
1.2.1.76	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn16140	rxn16140	R09280	succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating)	(1) cpd00005[0] + (1) cpd00078[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00199[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd00078:0:0:"Succinyl-CoA";1:cpd00006:0:0:"NADP";1:cpd00010:0:0:"CoA";1:cpd00199:0:0:"4-Oxobutanoate"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00078[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00199[0]	(1) NADPH[0] + (1) H+[0] + (1) Succinyl-CoA[0] <=> (1) NADP[0] + (1) CoA[0] + (1) 4-Oxobutanoate[0]	=	=					4.05	1.52	cpd00005;cpd00006;cpd00010;cpd00067;cpd00078;cpd00199	OK	0				approved
1.3.1.84	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn00668	rxn00668	R00919	propanoyl-CoA:NADP+ 2-oxidoreductase	(1) cpd00005[0] + (1) cpd00663[0] <=> (1) cpd00006[0] + (1) cpd00086[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00663:0:0:"Acrylyl-CoA";1:cpd00006:0:0:"NADP";1:cpd00086:0:0:"Propionyl-CoA"	0	(1) cpd00005[0] + (1) cpd00663[0] => (1) cpd00006[0] + (1) cpd00086[0]	(1) NADPH[0] + (1) Acrylyl-CoA[0] => (1) NADP[0] + (1) Propionyl-CoA[0]	>	<					15.89	1.15	cpd00005;cpd00006;cpd00086;cpd00663	OK	0	rxn35427	HB		corrected
2.1.3.15	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn05321	rxn05321	Acetyl-CoA carbon-dioxide ligase	Acetyl-CoA carbon-dioxide ligase	(1) cpd00022[0] + (1) cpd11415[0] <=> (1) cpd00070[0] + (1) cpd00104[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd11415:0:0:"carboxybiotin";1:cpd00070:0:0:"Malonyl-CoA";1:cpd00104:0:0:"BIOT"	0	(1) cpd00022[0] + (1) cpd11415[0] <=> (1) cpd00070[0] + (1) cpd00104[0]	(1) Acetyl-CoA[0] + (1) carboxybiotin[0] <=> (1) Malonyl-CoA[0] + (1) BIOT[0]	>	=					-10.65	0.826621	cpd00022;cpd00070;cpd00104;cpd11415	OK	0				approved
2.1.3.15	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn06673	rxn06673	R04386	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	(1) cpd00022[0] + (1) cpd12543[0] <=> (1) cpd00070[0] + (1) cpd12848[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd12543:0:0:"Carboxybiotin-carboxyl-carrier protein";1:cpd00070:0:0:"Malonyl-CoA";1:cpd12848:0:0:"Holo-[carboxylase]"	0	(1) cpd00022[0] + (1) cpd12543[0] => (1) cpd00070[0] + (1) cpd12848[0]	(1) Acetyl-CoA[0] + (1) Carboxybiotin-carboxyl-carrier protein[0] => (1) Malonyl-CoA[0] + (1) Holo-[carboxylase][0]	>	>					-10.65	0.83	cpd00022;cpd00070;cpd12543;cpd12848	OK	0	rxn34705			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn00598	rxn00598	R00829	Succinyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00022[0] + (1) cpd00078[0] <=> (1) cpd00010[0] + (1) cpd01507[0]	-1:cpd00022:0:0:"Acetyl-CoA";-5:cpd00067:0:0:"H+";-1:cpd00078:0:0:"Succinyl-CoA";1:cpd00010:0:0:"CoA";1:cpd01507:0:0:"3-Oxoadipyl-CoA"	0	(1) cpd00022[0] + (5) cpd00067[0] + (1) cpd00078[0] <= (1) cpd00010[0] + (1) cpd01507[0]	(1) Acetyl-CoA[0] + (5) H+[0] + (1) Succinyl-CoA[0] <= (1) CoA[0] + (1) 3-Oxoadipyl-CoA[0]	<	<					54.71	1.09	cpd00010;cpd00022;cpd00067;cpd00078;cpd01507	CI:-4	0		HB		not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn00676	rxn00676	R00927	acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase	(1) cpd00022[0] + (1) cpd00086[0] <=> (1) cpd00010[0] + (1) cpd02124[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd00086:0:0:"Propionyl-CoA";1:cpd00010:0:0:"CoA";1:cpd02124:0:0:"2-Methylacetoacetyl-CoA"	0	(1) cpd00022[0] + (1) cpd00086[0] <=> (1) cpd00010[0] + (1) cpd02124[0]	(1) Acetyl-CoA[0] + (1) Propionyl-CoA[0] <=> (1) CoA[0] + (1) 2-Methylacetoacetyl-CoA[0]	=	=					5.25	1.09	cpd00010;cpd00022;cpd00086;cpd02124	OK	0	rxn20197;rxn33120			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn00874	rxn00874	R01177	butanoyl-CoA:acetyl-CoA C-butanoyltransferase	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd00120:0:0:"Butyryl-CoA";1:cpd00010:0:0:"CoA";1:cpd03123:0:0:"3-Oxohexanoyl-CoA"	0	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	(1) Acetyl-CoA[0] + (1) Butyryl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxohexanoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd00120;cpd03123	OK	0	rxn19968;rxn19980			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn02680	rxn02680	R03778	Octanoyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00022[0] + (1) cpd01335[0] <=> (1) cpd00010[0] + (1) cpd03119[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd01335:0:0:"Octanoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd03119:0:0:"3-Oxodecanoyl-CoA"	0	(1) cpd00022[0] + (1) cpd01335[0] <=> (1) cpd00010[0] + (1) cpd03119[0]	(1) Acetyl-CoA[0] + (1) Octanoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxodecanoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd01335;cpd03119	OK	0	rxn19976;rxn19988			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn02804	rxn02804	R03991	myristoyl-CoA:acetylCoA C-myristoyltransferase	(1) cpd00022[0] + (1) cpd01695[0] <=> (1) cpd00010[0] + (1) cpd03114[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd01695:0:0:"Myristoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd03114:0:0:"3-Oxopalmitoyl-CoA"	0	(1) cpd00022[0] + (1) cpd01695[0] <=> (1) cpd00010[0] + (1) cpd03114[0]	(1) Acetyl-CoA[0] + (1) Myristoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxopalmitoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd01695;cpd03114	OK	0	rxn19967;rxn19979			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn03243	rxn03243	R04742	Decanoyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00022[0] + (1) cpd03128[0] <=> (1) cpd00010[0] + (1) cpd03117[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd03128:0:0:"Decanoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd03117:0:0:"3-Oxododecanoyl-CoA"	0	(1) cpd00022[0] + (1) cpd03128[0] <=> (1) cpd00010[0] + (1) cpd03117[0]	(1) Acetyl-CoA[0] + (1) Decanoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxododecanoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd03117;cpd03128	OK	0	rxn19970;rxn19982			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn03248	rxn03248	R04747	Hexanoyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00022[0] + (1) cpd03124[0] <=> (1) cpd00010[0] + (1) cpd03121[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd03124:0:0:"Hexanoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd03121:0:0:"3-Oxooctanoyl-CoA"	0	(1) cpd00022[0] + (1) cpd03124[0] <=> (1) cpd00010[0] + (1) cpd03121[0]	(1) Acetyl-CoA[0] + (1) Hexanoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxooctanoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd03121;cpd03124	OK	0	rxn19977;rxn19989			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn03288	rxn03288	R_R04811_c	acetyl-CoA C-acyltransferase, putative / 3-ketoacyl-CoA thiolase, putative	(1) cpd00086[0] + (1) cpd03242[0] <=> (1) cpd00010[0] + (1) cpd03232[0]	-1:cpd00086:0:0:"Propionyl-CoA";-1:cpd03242:0:0:"Chenodeoxyglycocholoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd03232:0:0:"3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA"	0	(1) cpd00086[0] + (1) cpd03242[0] <= (1) cpd00010[0] + (1) cpd03232[0]	(1) Propionyl-CoA[0] + (1) Chenodeoxyglycocholoyl-CoA[0] <= (1) CoA[0] + (1) 3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA[0]	<	<					819.98	8.04	cpd00010;cpd00086;cpd03232;cpd03242	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn03796	rxn03796	R05506	R05506	(1) cpd00010[0] + (1) cpd04390[0] <=> (1) cpd00022[0] + (1) cpd00401[0]	-1:cpd00010:0:0:"CoA";-1:cpd04390:0:0:"Benzoyl acetyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd00067:0:0:"H+";1:cpd00401:0:0:"Benzoyl-CoA"	0	(1) cpd00010[0] + (1) cpd04390[0] <=> (1) cpd00022[0] + (1) cpd00067[0] + (1) cpd00401[0]	(1) CoA[0] + (1) Benzoyl acetyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) H+[0] + (1) Benzoyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd00401;cpd04390	OK	0	rxn23761;rxn32718;rxn33361;rxn33363	HB		approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn05831	rxn05831	R00391	Acyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00022[0] + (1) cpd11611[0] <=> (1) cpd00010[0] + (1) cpd11637[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd11611:0:0:"Acyl-CoA";1:cpd00010:0:0:"CoA";1:cpd11637:0:0:"3-Oxoacyl-CoA"	0	(1) cpd00022[0] + (1) cpd11611[0] <=> (1) cpd00010[0] + (1) cpd11637[0]	(1) Acetyl-CoA[0] + (1) Acyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxoacyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd11611;cpd11637	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn06510	rxn06510	R03858	Lauroyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00022[0] + (1) cpd01260[0] <=> (1) cpd00010[0] + (1) cpd12689[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd01260:0:0:"Lauroyl-CoA";1:cpd00010:0:0:"CoA";1:cpd12689:0:0:"3-Oxotetradecanoyl-CoA"	0	(1) cpd00022[0] + (1) cpd01260[0] <=> (1) cpd00010[0] + (1) cpd12689[0]	(1) Acetyl-CoA[0] + (1) Lauroyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxotetradecanoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd01260;cpd12689	OK	0	rxn19974;rxn19986			approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07681	rxn07681	R07891	R07891	(1) cpd00022[0] + (1) cpd15047[0] <=> (1) cpd00010[0] + (1) cpd15046[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd15047:0:0:"OPC6-CoA";1:cpd00010:0:0:"CoA";1:cpd15046:0:0:"3-Oxo-OPC8-CoA"	0	(1) cpd00022[0] + (1) cpd15047[0] <=> (1) cpd00010[0] + (1) cpd15046[0]	(1) Acetyl-CoA[0] + (1) OPC6-CoA[0] <=> (1) CoA[0] + (1) 3-Oxo-OPC8-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd15046;cpd15047	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07685	rxn07685	R07895	R07895	(1) cpd00022[0] + (1) cpd15051[0] <=> (1) cpd00010[0] + (1) cpd15050[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd15051:0:0:"OPC4-CoA";1:cpd00010:0:0:"CoA";1:cpd15050:0:0:"3-Oxo-OPC6-CoA"	0	(1) cpd00022[0] + (1) cpd15051[0] <=> (1) cpd00010[0] + (1) cpd15050[0]	(1) Acetyl-CoA[0] + (1) OPC4-CoA[0] <=> (1) CoA[0] + (1) 3-Oxo-OPC6-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd15050;cpd15051	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07689	rxn07689	R07899	R07899	(1) cpd00022[0] + (1) cpd15055[0] <=> (1) cpd00010[0] + (1) cpd15054[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd15055:0:0:"(+)-7-Isojasmonic acid CoA";1:cpd00010:0:0:"CoA";1:cpd15054:0:0:"3-Oxo-OPC4-CoA"	0	(1) cpd00022[0] + (1) cpd15055[0] <=> (1) cpd00010[0] + (1) cpd15054[0]	(1) Acetyl-CoA[0] + (1) (+)-7-Isojasmonic acid CoA[0] <=> (1) CoA[0] + (1) 3-Oxo-OPC4-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd15054;cpd15055	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07727	rxn07727	R07937	R07937	(1) cpd00022[0] + (1) cpd14890[0] <=> (1) cpd00010[0] + (1) cpd15092[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd14890:0:0:"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd15092:0:0:"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA"	0	(1) cpd00022[0] + (1) cpd14890[0] <=> (1) cpd00010[0] + (1) cpd15092[0]	(1) Acetyl-CoA[0] + (1) (4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA[0] <=> (1) CoA[0] + (1) (6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd14890;cpd15092	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07743	rxn07743	R07953	R07953	(1) cpd00022[0] + (1) cpd14894[0] <=> (1) cpd00010[0] + (1) cpd15095[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd14894:0:0:"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd15095:0:0:"(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA"	0	(1) cpd00022[0] + (1) cpd14894[0] <=> (1) cpd00010[0] + (1) cpd15095[0]	(1) Acetyl-CoA[0] + (1) (4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA[0] <=> (1) CoA[0] + (1) (6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd14894;cpd15095	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07880	rxn07880	R08091	7-methyl-3-oxo-6-octenoyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00010[0] + (1) cpd15170[0] <=> (1) cpd00022[0] + (1) cpd15174[0]	-1:cpd00010:0:0:"CoA";-1:cpd15170:0:0:"7-Methyl-3-oxo-6-octenoyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd15174:0:0:"5-Methylhex-4-enoyl-CoA"	0	(1) cpd00010[0] + (1) cpd15170[0] <=> (1) cpd00022[0] + (1) cpd15174[0]	(1) CoA[0] + (1) 7-Methyl-3-oxo-6-octenoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 5-Methylhex-4-enoyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd15170;cpd15174	OK	0				approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn07884	rxn07884	R08095	3-methylcrotonyl-CoA:acetyl-CoA C-acyltransferase	(1) cpd00010[0] + (1) cpd15175[0] <=> (1) cpd00022[0] + (1) cpd01966[0]	-1:cpd00010:0:0:"CoA";-1:cpd15175:0:0:"5-Methyl-3-oxo-4-hexenoyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd00067:0:0:"H+";1:cpd01966:0:0:"Dimethylacryloyl-CoA"	0	(1) cpd00010[0] + (1) cpd15175[0] <=> (1) cpd00022[0] + (1) cpd00067[0] + (1) cpd01966[0]	(1) CoA[0] + (1) 5-Methyl-3-oxo-4-hexenoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) H+[0] + (1) Dimethylacryloyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd01966;cpd15175	OK	0		HB		approved
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn08767	rxn08767	KAT8	3-ketoacyl-CoA thiolase	(1) cpd00010[0] + (1) cpd14935[0] <=> (1) cpd00022[0] + (1) cpd00134[0]	-1:cpd00010:0:0:"CoA";-1:cpd14935:0:0:"3-Oxostearoyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd00067:0:0:"H+";1:cpd00134:0:0:"Palmitoyl-CoA"	0	(1) cpd00010[0] + (1) cpd14935[0] => (1) cpd00022[0] + (1) cpd00067[0] + (1) cpd00134[0]	(1) CoA[0] + (1) 3-Oxostearoyl-CoA[0] => (1) Acetyl-CoA[0] + (1) H+[0] + (1) Palmitoyl-CoA[0]	>	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd00134;cpd14935	OK	0	rxn19981	HB		corrected
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn16680	rxn16680	R09839	R09839	(1) cpd00010[0] + (1) cpd21184[0] <=> (1) cpd00022[0] + (1) cpd09843[0]	-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd21184:0:0:"3-Oxo-5,6-dehydrosuberyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd09843:0:0:"5-Carboxy-2-pentenoyl-CoA"	0	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd21184[0] <=> (1) cpd00022[0] + (1) cpd09843[0]	(1) CoA[0] + (1) H+[0] + (1) 3-Oxo-5,6-dehydrosuberyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 5-Carboxy-2-pentenoyl-CoA[0]	=	=					-8.61	1.11	cpd00010;cpd00022;cpd00067;cpd09843;cpd21184	OK	0	rxn28769;rxn28770;rxn38535	HB		not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn19961	rxn19961	KETOACYLCOATHIOL-RXN.c	3-ketothiolase	(1) cpd00022[0] + (1) cpd28168[0] <=> (1) cpd00010[0] + (1) cpd22026[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd28168:0:0:"Saturated-Fatty-Acyl-CoA";1:cpd00010:0:0:"CoA";1:cpd22026:0:0:"3-KETOACYL-COA"	0	(1) cpd00022[0] + (1) cpd28168[0] <=> (1) cpd00010[0] + (1) cpd22026[0]	(1) Acetyl-CoA[0] + (1) Saturated-Fatty-Acyl-CoA[0] <=> (1) CoA[0] + (1) 3-KETOACYL-COA[0]	=	=					1e+07	1e+07	cpd00010;cpd00022;cpd22026;cpd28168	CPDFORMERROR	0	rxn19966;rxn19978;rxn38161			not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn21062	rxn21062	RXN-10699.c	RXN-10699.c	(1) cpd00010[0] + (1) cpd22981[0] <=> (1) cpd00022[0] + (1) cpd15047[0]	-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd22981:0:0:"OPC8-3-ketoacyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd15047:0:0:"OPC6-CoA"	0	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd22981[0] <=> (1) cpd00022[0] + (1) cpd15047[0]	(1) CoA[0] + (1) H+[0] + (1) OPC8-3-ketoacyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) OPC6-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd15047;cpd22981	OK	0	rxn28154;rxn28155;rxn38300	HB		not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn21063	rxn21063	RXN-10700.c	RXN-10700.c	(1) cpd00010[0] + (1) cpd22984[0] <=> (1) cpd00022[0] + (1) cpd15051[0]	-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd22984:0:0:"OPC6-3-ketoacyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd15051:0:0:"OPC4-CoA"	0	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd22984[0] <=> (1) cpd00022[0] + (1) cpd15051[0]	(1) CoA[0] + (1) H+[0] + (1) OPC6-3-ketoacyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) OPC4-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd15051;cpd22984	OK	0	rxn28156;rxn28157;rxn38301	HB		not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn21064	rxn21064	RXN-10701.c	RXN-10701.c	(1) cpd00010[0] + (1) cpd22987[0] <=> (1) cpd00022[0] + (1) cpd22988[0]	-1:cpd00010:0:0:"CoA";-1:cpd22987:0:0:"OPC4-3-ketoacyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd22988:0:0:"jasmonoyl-CoA"	0	(1) cpd00010[0] + (1) cpd22987[0] <=> (1) cpd00022[0] + (1) cpd22988[0]	(1) CoA[0] + (1) OPC4-3-ketoacyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) jasmonoyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd22987;cpd22988	OK	0	rxn28158;rxn28159;rxn38302			not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn21573	rxn21573	RXN-11246.c	RXN-11246.c	(1) cpd00010[0] + (1) cpd23288[0] <=> (1) cpd00022[0] + (1) cpd01892[0]	-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd23288:0:0:"3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd01892:0:0:"4-Hydroxybenzoyl-CoA"	0	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd23288[0] <=> (1) cpd00022[0] + (1) cpd01892[0]	(1) CoA[0] + (1) H+[0] + (1) 3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 4-Hydroxybenzoyl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd00067;cpd01892;cpd23288	OK	0	rxn28178;rxn28179;rxn38327	HB		not.assessed
2.3.1.16	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn23126	rxn23126	RXN-12710.c	acetyl-CoA C-acyltransferase	(1) cpd00010[0] + (1) cpd24005[0] <=> (1) cpd00022[0] + (1) cpd24006[0]	-1:cpd00010:0:0:"CoA";-1:cpd24005:0:0:"3,22-dioxochol-4-en-24-oyl-CoA";1:cpd00022:0:0:"Acetyl-CoA";1:cpd24006:0:0:"3-one-23,24-bisnorchol-4-en-22-yl-CoA"	0	(1) cpd00010[0] + (1) cpd24005[0] <=> (1) cpd00022[0] + (1) cpd24006[0]	(1) CoA[0] + (1) 3,22-dioxochol-4-en-24-oyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 3-one-23,24-bisnorchol-4-en-22-yl-CoA[0]	=	=					-7.06	1.09	cpd00010;cpd00022;cpd24005;cpd24006	OK	0	rxn37721;rxn37722			not.assessed
