pwy_id	pwy_name	rxn_id	EC_num	blast_result	blast_result_score	pwy_completeness
PWY-81	 toluene degradation to benzoyl-CoA (anaerobic) with 6 reactions	RXN-904	2.3.1.M17	NO blast hit	-2	0/6 (0%)
PWY-822	 fructan biosynthesis with 5 reactions	RXN-1781	2.4.1.99	NO sequence data found	0.5	
PWY-822	 fructan biosynthesis with 5 reactions	RXN-1801	2.4.1.100	NO sequence data found	0.5	
PWY-822	 fructan biosynthesis with 5 reactions	RXN-1802		NO sequence data found	0.5	
PWY-822	 fructan biosynthesis with 5 reactions	RXN-1804	2.4.1.10	NO blast hit	-2	
PWY-822	 fructan biosynthesis with 5 reactions	RXN-1803	2.4.1.10	NO blast hit	-2	0/5 (0%)
PWY-82	 UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose) with 2 reactions	RXN-7401	2.7.7.37	Blast hit (8x)	2	
PWY-82	 UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose) with 2 reactions	L-ARABINOKINASE-RXN	2.7.1.46	NO sequence data found	0.5	1/2 (50%)
PWY-83	 monolignol glucosides biosynthesis with 4 reactions	RXN-90	2.4.1.111	Blast hit (8x)	2	
PWY-83	 monolignol glucosides biosynthesis with 4 reactions	RXN-91		NO sequence data found	0.5	
PWY-83	 monolignol glucosides biosynthesis with 4 reactions	RXN-92		NO sequence data found	0.5	
PWY-83	 monolignol glucosides biosynthesis with 4 reactions	RXN-95		NO sequence data found	0.5	1/4 (25%)
PWY-842	 starch degradation I with 3 reactions	RXN-15908		NO sequence data found	0.5	
PWY-842	 starch degradation I with 3 reactions	RXN-15909	3.2.1.2	NO sequence data found	0.5	
PWY-842	 starch degradation I with 3 reactions	RXN-15910	3.2.1.20	NO blast hit	-2	0/3 (0%)
PWY-84	 resveratrol biosynthesis with 4 reactions	RXN-87	2.3.1.95	Blast hit (8x)	2	
PWY-84	 resveratrol biosynthesis with 4 reactions	RXN-7575	2.3.1.M47	NO sequence data found	0.5	
PWY-84	 resveratrol biosynthesis with 4 reactions	RXN-7577		NO sequence data found	0.5	
PWY-84	 resveratrol biosynthesis with 4 reactions	RXN-7578		--> Spontaneous reaction <--	2	1/3 (33%)
PWY-861	 dhurrin biosynthesis with 7 reactions	TYROSINE-N-MONOOXYGENASE-RXN	1.14.14.36	NO sequence data found	0.5	
PWY-861	 dhurrin biosynthesis with 7 reactions	RXN-743	2.4.1.85	NO sequence data found	0.5	
PWY-861	 dhurrin biosynthesis with 7 reactions	RXN-7748	1.14.14.36	NO sequence data found	0.5	
PWY-861	 dhurrin biosynthesis with 7 reactions	RXN-7749	1.14.14.36	NO sequence data found	0.5	
PWY-861	 dhurrin biosynthesis with 7 reactions	RXN-12240		NO sequence data found	0.5	
PWY-861	 dhurrin biosynthesis with 7 reactions	1.14.13.42-RXN	1.14.14.37	NO sequence data found	0.5	
PWY-861	 dhurrin biosynthesis with 7 reactions	RXN-18144		NO sequence data found	0.5	0/7 (0%)
PWY-862	 fructan degradation with 3 reactions	RXN-1841	3.2.1.80	NO sequence data found	0.5	
PWY-862	 fructan degradation with 3 reactions	RXN-1863		NO sequence data found	0.5	
PWY-862	 fructan degradation with 3 reactions	RXN-12220		NO sequence data found	0.5	0/3 (0%)
PWY-881	 trehalose biosynthesis II with 2 reactions	RXN-761	2.4.1.347	NO sequence data found	0.5	
PWY-881	 trehalose biosynthesis II with 2 reactions	TREHALOSEPHOSPHA-RXN	3.1.3.12	NO blast hit	-2	0/2 (0%)
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	GALACTONOLACTONE-DEHYDROGENASE-RXN	1.3.2.3	NO sequence data found	0.5	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	RXN-1884	1.1.1.316	NO blast hit	-2	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	RXNQT-4142	3.1.3.93	NO sequence data found	0.5	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	RXNQT-4141	2.7.7.69	NO sequence data found	0.5	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	MANNPISOM-RXN	5.3.1.8	NO good blast hit	1	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	PHOSMANMUT-RXN	5.4.2.8	Blast hit (4x)	2	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	2.7.7.13-RXN	2.7.7.13	NO blast hit	-2	
PWY-882	 L-ascorbate biosynthesis I (L-galactose pathway) with 8 reactions	RXN-1882	5.1.3.18	NO sequence data found	0.5	1/8 (12%)
PWY8J2-1	 bacillithiol biosynthesis with 3 reactions	RXN8J2-3	6.3.1.M5	NO sequence data found	0.5	
PWY8J2-1	 bacillithiol biosynthesis with 3 reactions	RXN8J2-2	3.5.1.M15	NO sequence data found	0.5	
PWY8J2-1	 bacillithiol biosynthesis with 3 reactions	RXN8J2-1	2.4.1.M61	NO sequence data found	0.5	0/3 (0%)
PWY8J2-20	 pulcherrimin biosynthesis with 3 reactions	RXN8J2-80	2.3.2.22	NO sequence data found	0.5	
PWY8J2-20	 pulcherrimin biosynthesis with 3 reactions	RXN-14312	1.14.15.13	NO sequence data found	0.5	
PWY8J2-20	 pulcherrimin biosynthesis with 3 reactions	RXN-14311		--> Spontaneous reaction <--	2	0/2 (0%)
PWY8J2-22	 kanosamine biosynthesis II with 3 reactions	RXN8J2-138	3.1.3.92	NO sequence data found	0.5	
PWY8J2-22	 kanosamine biosynthesis II with 3 reactions	RXN8J2-137	2.6.1.104	NO sequence data found	0.5	
PWY8J2-22	 kanosamine biosynthesis II with 3 reactions	RXN8J2-136	1.1.1.361	NO blast hit	-2	0/3 (0%)
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	ACETYL-COA-ACETYLTRANSFER-RXN	2.3.1.16	Blast hit (16x)	2	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	ACETYL-COA-ACETYLTRANSFER-RXN	2.3.1.9	Blast hit (246x)	2	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	2.3.3.10	Blast hit (4x)	2	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	1.1.1.34-RXN	1.1.1.34	Blast hit (4x)	2	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	MEVALONATE-KINASE-RXN	2.7.1.36	NO good blast hit	1	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	PHOSPHOMEVALONATE-KINASE-RXN	2.7.4.2	NO blast hit	-2	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	4.1.1.33	NO blast hit	-2	
PWY-922	 mevalonate pathway I (eukaryotes and bacteria) with 8 reactions	IPPISOM-RXN	5.3.3.2	Blast hit (2x)	2	5/8 (62%)
PWY-981	 salicylate biosynthesis II with 2 reactions	RXN-2008		Blast hit (8x)	2	
PWY-981	 salicylate biosynthesis II with 2 reactions	RXN-2009		NO sequence data found	0.5	1/2 (50%)
PWYDQC-4	 indole-3-acetate biosynthesis I with 2 reactions	RXN-10139	2.6.1.99	NO sequence data found	0.5	
PWYDQC-4	 indole-3-acetate biosynthesis I with 2 reactions	RXNDQC-2	1.14.13.168	NO sequence data found	0.5	0/2 (0%)
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-368	2.3.1.41	Blast hit (4x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-349	1.1.1.100	Blast hit (19x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-320	4.2.1.59	NO blast hit	-2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-395	1.3.1.9	NO good blast hit	1	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-445	2.3.1.41	Blast hit (4x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-469	1.1.1.100	Blast hit (19x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-488	1.3.1.9	NO good blast hit	1	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-499	2.3.1.41	Blast hit (4x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-508	1.1.1.100	Blast hit (19x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-517	4.2.1.59	NO blast hit	-2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-526	1.3.1.9	NO good blast hit	1	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-536		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-30	5.3.3.14	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-26	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-72	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-27	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-171	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-306	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-364	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-420	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-37	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-218	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-240	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-266	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-285	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-138	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-163	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-188	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-210	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-236	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-260	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-279	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-299	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-324	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-358	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-377	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-396	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-674	5.3.3.14	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-840	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-881	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-912	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-962	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1003	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1053	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1084	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1130	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-132	2.3.1.293	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-287	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-355	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-53	5.3.3.14	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-202	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-408	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-464	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-193	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-89	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-262	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-308	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-339	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-172	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-252	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-309	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-509	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-580	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-637	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-127	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-196	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-32	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-203	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-294	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-337	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-424	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-481	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-554	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-607	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-660	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-717	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-760	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-820	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-883	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-951	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1004	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1057	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-79	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-182	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-214	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-248	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-334	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-384	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-425	4.2.1.M1	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-468	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-557	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-613	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-645	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-686	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-818	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-853	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-884	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-915	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1015	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1050	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1081	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1117	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1212	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1247	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1278	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1325	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-94	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-184	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-220	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-276	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-374	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-409	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-440	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-471	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-582	2.3.1.294	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-617	1.1.1.M9	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-648	4.2.1.M2	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-679	1.3.1.118	NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-45		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-2544	2.1.1.79	NO blast hit	-2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3232		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3256		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3613		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3641	2.1.1.79	NO blast hit	-2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3660		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3667		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-3993		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-4140		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-4141		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-4142		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-4143		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-4355	6.4.1.3	Blast hit (4x)	2	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-181		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-98		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-297		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-295		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-296		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1486		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1527		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1528		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1529		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-1530		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-288		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-289		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-290		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-291		NO sequence data found	0.5	
PWYG-321	 mycolate biosynthesis with 182 reactions	RXN1G-292		NO sequence data found	0.5	
